sample_no,time,current
842,4.21e-07,3.53817e-07
843,4.215e-07,3.53817e-07
844,4.22e-07,3.53817e-07
845,4.225e-07,3.53817e-07
846,4.23e-07,3.53817e-07
847,4.235e-07,3.53817e-07
848,4.24e-07,3.53817e-07
849,4.245e-07,0.000308217
850,4.25e-07,0.00199578
851,4.255e-07,2.31015e-05
852,4.26e-07,3.53817e-07
853,4.265e-07,3.53817e-07
854,4.27e-07,3.53817e-07
855,4.275e-07,3.53817e-07
856,4.28e-07,3.53817e-07
857,4.285e-07,3.53817e-07
858,4.29e-07,3.53817e-07
859,4.295e-07,0.000130238
860,4.3e-07,0.000914258
861,4.305e-07,3.53817e-07
862,4.31e-07,3.53817e-07
863,4.315e-07,3.53817e-07
864,4.32e-07,3.53817e-07
865,4.325e-07,3.53817e-07
866,4.33e-07,3.53817e-07
867,4.335e-07,3.53817e-07
868,4.34e-07,3.53817e-07
869,4.345e-07,0.000312956
870,4.35e-07,0.00202301
871,4.355e-07,2.56402e-05
872,4.36e-07,3.53817e-07
873,4.365e-07,3.53817e-07
874,4.37e-07,3.53817e-07
875,4.375e-07,3.53817e-07
876,4.38e-07,3.53817e-07
877,4.385e-07,3.53817e-07
878,4.39e-07,3.53817e-07
879,4.395e-07,0.000130236
880,4.4e-07,0.00091426
881,4.405e-07,3.53817e-07
882,4.41e-07,3.53817e-07
883,4.415e-07,3.53817e-07
884,4.42e-07,3.53817e-07
885,4.425e-07,3.53817e-07
886,4.43e-07,3.53817e-07
887,4.435e-07,3.53817e-07
888,4.44e-07,3.53817e-07
889,4.445e-07,0.000297617
890,4.45e-07,0.00208281
891,4.455e-07,2.97703e-05
892,4.46e-07,3.53817e-07
893,4.465e-07,3.53817e-07
894,4.47e-07,3.53817e-07
895,4.475e-07,3.53817e-07
896,4.48e-07,3.53817e-07
897,4.485e-07,3.53817e-07
898,4.49e-07,3.53817e-07
899,4.495e-07,0.000382885
900,4.5e-07,0.00153464
901,4.505e-07,3.53817e-07
902,4.51e-07,3.53817e-07
903,4.515e-07,3.53817e-07
904,4.52e-07,3.53817e-07
905,4.525e-07,3.53817e-07
906,4.53e-07,3.53817e-07
907,4.535e-07,3.53817e-07
908,4.54e-07,3.53817e-07
909,4.545e-07,8.66349e-05
910,4.55e-07,0.000705863
911,4.555e-07,1.27688e-06
912,4.56e-07,3.53817e-07
913,4.565e-07,3.53817e-07
914,4.57e-07,3.53817e-07
915,4.575e-07,3.53817e-07
916,4.58e-07,3.53817e-07
917,4.585e-07,3.53817e-07
918,4.59e-07,3.53817e-07
919,4.595e-07,0.000132633
920,4.6e-07,0.000910753
921,4.605e-07,3.53817e-07
922,4.61e-07,3.53817e-07
923,4.615e-07,3.53817e-07
924,4.62e-07,3.53817e-07
925,4.625e-07,3.53817e-07
926,4.63e-07,3.53817e-07
927,4.635e-07,3.53817e-07
928,4.64e-07,3.53817e-07
929,4.645e-07,8.64754e-05
930,4.65e-07,0.000692415
931,4.655e-07,3.53817e-07
932,4.66e-07,3.53817e-07
933,4.665e-07,3.53817e-07
934,4.67e-07,3.53817e-07
935,4.675e-07,3.53817e-07
936,4.68e-07,3.53817e-07
937,4.685e-07,3.53817e-07
938,4.69e-07,3.53817e-07
939,4.695e-07,0.000137436
940,4.7e-07,0.000921227
941,4.705e-07,3.53817e-07
942,4.71e-07,3.53817e-07
943,4.715e-07,3.53817e-07
944,4.72e-07,3.53817e-07
945,4.725e-07,3.53817e-07
946,4.73e-07,3.53817e-07
947,4.735e-07,3.53817e-07
948,4.74e-07,3.53817e-07
949,4.745e-07,8.65294e-05
950,4.75e-07,0.000702383
951,4.755e-07,5.65768e-07
952,4.76e-07,3.53817e-07
953,4.765e-07,3.53817e-07
954,4.77e-07,3.53817e-07
955,4.775e-07,3.53817e-07
956,4.78e-07,3.53817e-07
957,4.785e-07,3.53817e-07
958,4.79e-07,3.53817e-07
959,4.795e-07,0.000170507
960,4.8e-07,0.000989135
961,4.805e-07,3.53817e-07
962,4.81e-07,3.53817e-07
963,4.815e-07,3.53817e-07
964,4.82e-07,3.53817e-07
965,4.825e-07,3.53817e-07
966,4.83e-07,3.53817e-07
967,4.835e-07,3.53817e-07
968,4.84e-07,3.53817e-07
969,4.845e-07,8.64719e-05
970,4.85e-07,0.000692418
971,4.855e-07,3.53817e-07
972,4.86e-07,3.53817e-07
973,4.865e-07,3.53817e-07
974,4.87e-07,3.53817e-07
975,4.875e-07,3.53817e-07
976,4.88e-07,3.53817e-07
977,4.885e-07,3.53817e-07
978,4.89e-07,3.53817e-07
979,4.895e-07,0.000398765
980,4.9e-07,0.00152972
981,4.905e-07,3.53817e-07
982,4.91e-07,3.53817e-07
983,4.915e-07,3.53817e-07
984,4.92e-07,3.53817e-07
985,4.925e-07,3.53817e-07
986,4.93e-07,3.53817e-07
987,4.935e-07,3.53817e-07
988,4.94e-07,3.53817e-07
989,4.945e-07,0.00036858
990,4.95e-07,0.00204223
991,4.955e-07,1.95797e-05
992,4.96e-07,3.53817e-07
993,4.965e-07,3.53817e-07
994,4.97e-07,3.53817e-07
995,4.975e-07,3.53817e-07
996,4.98e-07,3.53817e-07
997,4.985e-07,3.53817e-07
998,4.99e-07,3.53817e-07
999,4.995e-07,0.000130223
1000,5e-07,0.000914273
1001,5.005e-07,3.53817e-07
1002,5.01e-07,3.53817e-07
1003,5.015e-07,3.53817e-07
1004,5.02e-07,3.53817e-07
1005,5.025e-07,3.53817e-07
1006,5.03e-07,3.53817e-07
1007,5.035e-07,3.53817e-07
1008,5.04e-07,3.53817e-07
1009,5.045e-07,0.000317678
1010,5.05e-07,0.00198506
1011,5.055e-07,2.20912e-05
1012,5.06e-07,3.53817e-07
1013,5.065e-07,3.53817e-07
1014,5.07e-07,3.53817e-07
1015,5.075e-07,3.53817e-07
1016,5.08e-07,3.53817e-07
1017,5.085e-07,3.53817e-07
1018,5.09e-07,3.53817e-07
1019,5.095e-07,0.000130221
1020,5.1e-07,0.000914276
1021,5.105e-07,3.53817e-07
1022,5.11e-07,3.53817e-07
1023,5.115e-07,3.53817e-07
1024,5.12e-07,3.53817e-07
1025,5.125e-07,3.53817e-07
1026,5.13e-07,3.53817e-07
1027,5.135e-07,3.53817e-07
1028,5.14e-07,3.53817e-07
1029,5.145e-07,0.000318462
1030,5.15e-07,0.00202792
1031,5.155e-07,2.43746e-05
1032,5.16e-07,3.53817e-07
1033,5.165e-07,3.53817e-07
1034,5.17e-07,3.53817e-07
1035,5.175e-07,3.53817e-07
1036,5.18e-07,3.53817e-07
1037,5.185e-07,3.53817e-07
1038,5.19e-07,3.53817e-07
1039,5.195e-07,0.000130219
1040,5.2e-07,0.000914278
1041,5.205e-07,3.53817e-07
1042,5.21e-07,3.53817e-07
1043,5.215e-07,3.53817e-07
1044,5.22e-07,3.53817e-07
1045,5.225e-07,3.53817e-07
1046,5.23e-07,3.53817e-07
1047,5.235e-07,3.53817e-07
1048,5.24e-07,3.53817e-07
1049,5.245e-07,0.000308354
1050,5.25e-07,0.00201709
1051,5.255e-07,2.42556e-05
1052,5.26e-07,3.53817e-07
1053,5.265e-07,3.53817e-07
1054,5.27e-07,3.53817e-07
1055,5.275e-07,3.53817e-07
1056,5.28e-07,3.53817e-07
1057,5.285e-07,3.53817e-07
1058,5.29e-07,3.53817e-07
1059,5.295e-07,0.000130217
1060,5.3e-07,0.00091428
1061,5.305e-07,3.53817e-07
1062,5.31e-07,3.53817e-07
1063,5.315e-07,3.53817e-07
1064,5.32e-07,3.53817e-07
1065,5.325e-07,3.53817e-07
1066,5.33e-07,3.53817e-07
1067,5.335e-07,3.53817e-07
1068,5.34e-07,3.53817e-07
1069,5.345e-07,0.000301907
1070,5.35e-07,0.00199014
1071,5.355e-07,2.55996e-05
1072,5.36e-07,3.53817e-07
1073,5.365e-07,3.53817e-07
1074,5.37e-07,3.53817e-07
1075,5.375e-07,3.53817e-07
1076,5.38e-07,3.53817e-07
1077,5.385e-07,3.53817e-07
1078,5.39e-07,3.53817e-07
1079,5.395e-07,0.000130214
1080,5.4e-07,0.000914282
1081,5.405e-07,3.53817e-07
1082,5.41e-07,3.53817e-07
1083,5.415e-07,3.53817e-07
1084,5.42e-07,3.53817e-07
1085,5.425e-07,3.53817e-07
1086,5.43e-07,3.53817e-07
1087,5.435e-07,3.53817e-07
1088,5.44e-07,3.53817e-07
1089,5.445e-07,0.000285546
1090,5.45e-07,0.00191567
1091,5.455e-07,2.35112e-05
1092,5.46e-07,3.53817e-07
1093,5.465e-07,3.53817e-07
1094,5.47e-07,3.53817e-07
1095,5.475e-07,3.53817e-07
1096,5.48e-07,3.53817e-07
1097,5.485e-07,3.53817e-07
1098,5.49e-07,3.53817e-07
1099,5.495e-07,0.000130212
1100,5.5e-07,0.000914284
1101,5.505e-07,3.53817e-07
1102,5.51e-07,3.53817e-07
1103,5.515e-07,3.53817e-07
1104,5.52e-07,3.53817e-07
1105,5.525e-07,3.53817e-07
1106,5.53e-07,3.53817e-07
1107,5.535e-07,3.53817e-07
1108,5.54e-07,3.53817e-07
1109,5.545e-07,0.000301867
1110,5.55e-07,0.00193732
1111,5.555e-07,2.49222e-05
1112,5.56e-07,3.53817e-07
1113,5.565e-07,3.53817e-07
1114,5.57e-07,3.53817e-07
1115,5.575e-07,3.53817e-07
1116,5.58e-07,3.53817e-07
1117,5.585e-07,3.53817e-07
1118,5.59e-07,3.53817e-07
1119,5.595e-07,0.00013021
1120,5.6e-07,0.000914287
1121,5.605e-07,3.53817e-07
1122,5.61e-07,3.53817e-07
1123,5.615e-07,3.53817e-07
1124,5.62e-07,3.53817e-07
1125,5.625e-07,3.53817e-07
1126,5.63e-07,3.53817e-07
1127,5.635e-07,3.53817e-07
1128,5.64e-07,3.53817e-07
1129,5.645e-07,0.00031225
1130,5.65e-07,0.0019964
1131,5.655e-07,2.78601e-05
1132,5.66e-07,3.53817e-07
1133,5.665e-07,3.53817e-07
1134,5.67e-07,3.53817e-07
1135,5.675e-07,3.53817e-07
1136,5.68e-07,3.53817e-07
1137,5.685e-07,3.53817e-07
1138,5.69e-07,3.53817e-07
1139,5.695e-07,0.000130208
1140,5.7e-07,0.000914289
1141,5.705e-07,3.53817e-07
1142,5.71e-07,3.53817e-07
1143,5.715e-07,3.53817e-07
1144,5.72e-07,3.53817e-07
1145,5.725e-07,3.53817e-07
1146,5.73e-07,3.53817e-07
1147,5.735e-07,3.53817e-07
1148,5.74e-07,3.53817e-07
1149,5.745e-07,0.000310274
1150,5.75e-07,0.00201284
1151,5.755e-07,1.89131e-05
1152,5.76e-07,3.53817e-07
1153,5.765e-07,3.53817e-07
1154,5.77e-07,3.53817e-07
1155,5.775e-07,3.53817e-07
1156,5.78e-07,3.53817e-07
1157,5.785e-07,3.53817e-07
1158,5.79e-07,3.53817e-07
1159,5.795e-07,0.000130206
1160,5.8e-07,0.000914291
1161,5.805e-07,3.53817e-07
1162,5.81e-07,3.53817e-07
1163,5.815e-07,3.53817e-07
1164,5.82e-07,3.53817e-07
1165,5.825e-07,3.53817e-07
1166,5.83e-07,3.53817e-07
1167,5.835e-07,3.53817e-07
1168,5.84e-07,3.53817e-07
1169,5.845e-07,0.000312014
1170,5.85e-07,0.00206056
1171,5.855e-07,2.88138e-05
1172,5.86e-07,3.53817e-07
1173,5.865e-07,3.53817e-07
1174,5.87e-07,3.53817e-07
1175,5.875e-07,3.53817e-07
1176,5.88e-07,3.53817e-07
1177,5.885e-07,3.53817e-07
1178,5.89e-07,3.53817e-07
1179,5.895e-07,0.000130203
1180,5.9e-07,0.000914293
1181,5.905e-07,3.53817e-07
1182,5.91e-07,3.53817e-07
1183,5.915e-07,3.53817e-07
1184,5.92e-07,3.53817e-07
1185,5.925e-07,3.53817e-07
1186,5.93e-07,3.53817e-07
1187,5.935e-07,3.53817e-07
1188,5.94e-07,3.53817e-07
1189,5.945e-07,0.000318721
1190,5.95e-07,0.0022225
1191,5.955e-07,2.82755e-05
1192,5.96e-07,3.53817e-07
1193,5.965e-07,3.53817e-07
1194,5.97e-07,3.53817e-07
1195,5.975e-07,3.53817e-07
1196,5.98e-07,3.53817e-07
1197,5.985e-07,3.53817e-07
1198,5.99e-07,3.53817e-07
1199,5.995e-07,0.000411886
1200,6e-07,0.00160047
1201,6.005e-07,3.53817e-07
1202,6.01e-07,3.53817e-07
1203,6.015e-07,3.53817e-07
1204,6.02e-07,3.53817e-07
1205,6.025e-07,3.53817e-07
1206,6.03e-07,3.53817e-07
1207,6.035e-07,3.53817e-07
1208,6.04e-07,3.53817e-07
1209,6.045e-07,8.66087e-05
1210,6.05e-07,0.000705889
1211,6.055e-07,1.27694e-06
1212,6.06e-07,3.53817e-07
1213,6.065e-07,3.53817e-07
1214,6.07e-07,3.53817e-07
1215,6.075e-07,3.53817e-07
1216,6.08e-07,3.53817e-07
1217,6.085e-07,3.53817e-07
1218,6.09e-07,3.53817e-07
1219,6.095e-07,0.0001326
1220,6.1e-07,0.000910786
1221,6.105e-07,3.53817e-07
1222,6.11e-07,3.53817e-07
1223,6.115e-07,3.53817e-07
1224,6.12e-07,3.53817e-07
1225,6.125e-07,3.53817e-07
1226,6.13e-07,3.53817e-07
1227,6.135e-07,3.53817e-07
1228,6.14e-07,3.53817e-07
1229,6.145e-07,8.64492e-05
1230,6.15e-07,0.000692441
1231,6.155e-07,3.53817e-07
1232,6.16e-07,3.53817e-07
1233,6.165e-07,3.53817e-07
1234,6.17e-07,3.53817e-07
1235,6.175e-07,3.53817e-07
1236,6.18e-07,3.53817e-07
1237,6.185e-07,3.53817e-07
1238,6.19e-07,3.53817e-07
1239,6.195e-07,0.000137403
1240,6.2e-07,0.000921261
1241,6.205e-07,3.53817e-07
1242,6.21e-07,3.53817e-07
1243,6.215e-07,3.53817e-07
1244,6.22e-07,3.53817e-07
1245,6.225e-07,3.53817e-07
1246,6.23e-07,3.53817e-07
1247,6.235e-07,3.53817e-07
1248,6.24e-07,3.53817e-07
1249,6.245e-07,8.65031e-05
1250,6.25e-07,0.000702409
1251,6.255e-07,5.65785e-07
1252,6.26e-07,3.53817e-07
1253,6.265e-07,3.53817e-07
1254,6.27e-07,3.53817e-07
1255,6.275e-07,3.53817e-07
1256,6.28e-07,3.53817e-07
1257,6.285e-07,3.53817e-07
1258,6.29e-07,3.53817e-07
1259,6.295e-07,0.000167047
1260,6.3e-07,0.00099663
1261,6.305e-07,3.6755e-07
1262,6.31e-07,3.53817e-07
1263,6.315e-07,3.53817e-07
1264,6.32e-07,3.53817e-07
1265,6.325e-07,3.53817e-07
1266,6.33e-07,3.53817e-07
1267,6.335e-07,3.53817e-07
1268,6.34e-07,3.53817e-07
1269,6.345e-07,8.64456e-05
1270,6.35e-07,0.000692444
1271,6.355e-07,3.53817e-07
1272,6.36e-07,3.53817e-07
1273,6.365e-07,3.53817e-07
1274,6.37e-07,3.53817e-07
1275,6.375e-07,3.53817e-07
1276,6.38e-07,3.53817e-07
1277,6.385e-07,3.53817e-07
1278,6.39e-07,3.53817e-07
1279,6.395e-07,0.000417933
1280,6.4e-07,0.00153595
1281,6.405e-07,3.53817e-07
1282,6.41e-07,3.53817e-07
1283,6.415e-07,3.53817e-07
1284,6.42e-07,3.53817e-07
1285,6.425e-07,3.53817e-07
1286,6.43e-07,3.53817e-07
1287,6.435e-07,3.53817e-07
1288,6.44e-07,3.53817e-07
1289,6.445e-07,0.000363058
1290,6.45e-07,0.00204877
1291,6.455e-07,2.14398e-05
1292,6.46e-07,3.53817e-07
1293,6.465e-07,3.53817e-07
1294,6.47e-07,3.53817e-07
1295,6.475e-07,3.53817e-07
1296,6.48e-07,3.53817e-07
1297,6.485e-07,3.53817e-07
1298,6.49e-07,3.53817e-07
1299,6.495e-07,0.00013019
1300,6.5e-07,0.000914306
1301,6.505e-07,3.53817e-07
1302,6.51e-07,3.53817e-07
1303,6.515e-07,3.53817e-07
1304,6.52e-07,3.53817e-07
1305,6.525e-07,3.53817e-07
1306,6.53e-07,3.53817e-07
1307,6.535e-07,3.53817e-07
1308,6.54e-07,3.53817e-07
1309,6.545e-07,0.000313896
1310,6.55e-07,0.00202517
1311,6.555e-07,2.40101e-05
1312,6.56e-07,3.53817e-07
1313,6.565e-07,3.53817e-07
1314,6.57e-07,3.53817e-07
1315,6.575e-07,3.53817e-07
1316,6.58e-07,3.53817e-07
1317,6.585e-07,3.53817e-07
1318,6.59e-07,3.53817e-07
1319,6.595e-07,0.000130188
1320,6.6e-07,0.000914308
1321,6.605e-07,3.53817e-07
1322,6.61e-07,3.53817e-07
1323,6.615e-07,3.53817e-07
1324,6.62e-07,3.53817e-07
1325,6.625e-07,3.53817e-07
1326,6.63e-07,3.53817e-07
1327,6.635e-07,3.53817e-07
1328,6.64e-07,3.53817e-07
1329,6.645e-07,0.000313976
1330,6.65e-07,0.00203869
1331,6.655e-07,2.43085e-05
1332,6.66e-07,3.53817e-07
1333,6.665e-07,3.53817e-07
1334,6.67e-07,3.53817e-07
1335,6.675e-07,3.53817e-07
1336,6.68e-07,3.53817e-07
1337,6.685e-07,3.53817e-07
1338,6.69e-07,3.53817e-07
1339,6.695e-07,0.000130186
1340,6.7e-07,0.000914311
1341,6.705e-07,3.53817e-07
1342,6.71e-07,3.53817e-07
1343,6.715e-07,3.53817e-07
1344,6.72e-07,3.53817e-07
1345,6.725e-07,3.53817e-07
1346,6.73e-07,3.53817e-07
1347,6.735e-07,3.53817e-07
1348,6.74e-07,3.53817e-07
1349,6.745e-07,0.000311605
1350,6.75e-07,0.00201103
1351,6.755e-07,2.70167e-05
1352,6.76e-07,3.53817e-07
1353,6.765e-07,3.53817e-07
1354,6.77e-07,3.53817e-07
1355,6.775e-07,3.53817e-07
1356,6.78e-07,3.53817e-07
1357,6.785e-07,3.53817e-07
1358,6.79e-07,3.53817e-07
1359,6.795e-07,0.000130184
1360,6.8e-07,0.000914313
1361,6.805e-07,3.53817e-07
1362,6.81e-07,3.53817e-07
1363,6.815e-07,3.53817e-07
1364,6.82e-07,3.53817e-07
1365,6.825e-07,3.53817e-07
1366,6.83e-07,3.53817e-07
1367,6.835e-07,3.53817e-07
1368,6.84e-07,3.53817e-07
1369,6.845e-07,0.00029263
1370,6.85e-07,0.0019356
1371,6.855e-07,2.26025e-05
1372,6.86e-07,3.53817e-07
1373,6.865e-07,3.53817e-07
1374,6.87e-07,3.53817e-07
1375,6.875e-07,3.53817e-07
1376,6.88e-07,3.53817e-07
1377,6.885e-07,3.53817e-07
1378,6.89e-07,3.53817e-07
1379,6.895e-07,0.000130182
1380,6.9e-07,0.000914315
1381,6.905e-07,3.53817e-07
1382,6.91e-07,3.53817e-07
1383,6.915e-07,3.53817e-07
1384,6.92e-07,3.53817e-07
1385,6.925e-07,3.53817e-07
1386,6.93e-07,3.53817e-07
1387,6.935e-07,3.53817e-07
1388,6.94e-07,3.53817e-07
1389,6.945e-07,0.000286937
1390,6.95e-07,0.00184517
1391,6.955e-07,2.26336e-05
1392,6.96e-07,3.53817e-07
1393,6.965e-07,3.53817e-07
1394,6.97e-07,3.53817e-07
1395,6.975e-07,3.53817e-07
1396,6.98e-07,3.53817e-07
1397,6.985e-07,3.53817e-07
1398,6.99e-07,3.53817e-07
1399,6.995e-07,0.000130179
1400,7e-07,0.000914317
1401,7.005e-07,3.53817e-07
1402,7.01e-07,3.53817e-07
1403,7.015e-07,3.53817e-07
1404,7.02e-07,3.53817e-07
1405,7.025e-07,3.53817e-07
1406,7.03e-07,3.53817e-07
1407,7.035e-07,3.53817e-07
1408,7.04e-07,3.53817e-07
1409,7.045e-07,0.000290494
1410,7.05e-07,0.0018754
1411,7.055e-07,2.32833e-05
1412,7.06e-07,3.53817e-07
1413,7.065e-07,3.53817e-07
1414,7.07e-07,3.53817e-07
1415,7.075e-07,3.53817e-07
1416,7.08e-07,3.53817e-07
1417,7.085e-07,3.53817e-07
1418,7.09e-07,3.53817e-07
1419,7.095e-07,0.000130177
1420,7.1e-07,0.00091432
1421,7.105e-07,3.53817e-07
1422,7.11e-07,3.53817e-07
1423,7.115e-07,3.53817e-07
1424,7.12e-07,3.53817e-07
1425,7.125e-07,3.53817e-07
1426,7.13e-07,3.53817e-07
1427,7.135e-07,3.53817e-07
1428,7.14e-07,3.53817e-07
1429,7.145e-07,0.00033593
1430,7.15e-07,0.00201261
1431,7.155e-07,2.39888e-05
1432,7.16e-07,3.53817e-07
1433,7.165e-07,3.53817e-07
1434,7.17e-07,3.53817e-07
1435,7.175e-07,3.53817e-07
1436,7.18e-07,3.53817e-07
1437,7.185e-07,3.53817e-07
1438,7.19e-07,3.53817e-07
1439,7.195e-07,0.000130175
1440,7.2e-07,0.000914322
1441,7.205e-07,3.53817e-07
1442,7.21e-07,3.53817e-07
1443,7.215e-07,3.53817e-07
1444,7.22e-07,3.53817e-07
1445,7.225e-07,3.53817e-07
1446,7.23e-07,3.53817e-07
1447,7.235e-07,3.53817e-07
1448,7.24e-07,3.53817e-07
1449,7.245e-07,0.000300999
1450,7.25e-07,0.00204037
1451,7.255e-07,2.43724e-05
1452,7.26e-07,3.53817e-07
1453,7.265e-07,3.53817e-07
1454,7.27e-07,3.53817e-07
1455,7.275e-07,3.53817e-07
1456,7.28e-07,3.53817e-07
1457,7.285e-07,3.53817e-07
1458,7.29e-07,3.53817e-07
1459,7.295e-07,0.000130173
1460,7.3e-07,0.000914324
1461,7.305e-07,3.53817e-07
1462,7.31e-07,3.53817e-07
1463,7.315e-07,3.53817e-07
1464,7.32e-07,3.53817e-07
1465,7.325e-07,3.53817e-07
1466,7.33e-07,3.53817e-07
1467,7.335e-07,3.53817e-07
1468,7.34e-07,3.53817e-07
1469,7.345e-07,0.000312985
1470,7.35e-07,0.00199887
1471,7.355e-07,2.63484e-05
1472,7.36e-07,3.53817e-07
1473,7.365e-07,3.53817e-07
1474,7.37e-07,3.53817e-07
1475,7.375e-07,3.53817e-07
1476,7.38e-07,3.53817e-07
1477,7.385e-07,3.53817e-07
1478,7.39e-07,3.53817e-07
1479,7.395e-07,0.000130171
1480,7.4e-07,0.000914326
1481,7.405e-07,3.53817e-07
1482,7.41e-07,3.53817e-07
1483,7.415e-07,3.53817e-07
1484,7.42e-07,3.53817e-07
1485,7.425e-07,3.53817e-07
1486,7.43e-07,3.53817e-07
1487,7.435e-07,3.53817e-07
1488,7.44e-07,3.53817e-07
1489,7.445e-07,0.000299529
1490,7.45e-07,0.00207639
1491,7.455e-07,2.65611e-05
1492,7.46e-07,3.53817e-07
1493,7.465e-07,3.53817e-07
1494,7.47e-07,3.53817e-07
1495,7.475e-07,3.53817e-07
1496,7.48e-07,3.53817e-07
1497,7.485e-07,3.53817e-07
1498,7.49e-07,3.53817e-07
1499,7.495e-07,0.000390271
1500,7.5e-07,0.00151852
1501,7.505e-07,3.53817e-07
1502,7.51e-07,3.53817e-07
1503,7.515e-07,3.53817e-07
1504,7.52e-07,3.53817e-07
1505,7.525e-07,3.53817e-07
1506,7.53e-07,3.53817e-07
1507,7.535e-07,3.53817e-07
1508,7.54e-07,3.53817e-07
1509,7.545e-07,8.65823e-05
1510,7.55e-07,0.000705916
1511,7.555e-07,1.27701e-06
1512,7.56e-07,3.53817e-07
1513,7.565e-07,3.53817e-07
1514,7.57e-07,3.53817e-07
1515,7.575e-07,3.53817e-07
1516,7.58e-07,3.53817e-07
1517,7.585e-07,3.53817e-07
1518,7.59e-07,3.53817e-07
1519,7.595e-07,0.000132567
1520,7.6e-07,0.000910819
1521,7.605e-07,3.53817e-07
1522,7.61e-07,3.53817e-07
1523,7.615e-07,3.53817e-07
1524,7.62e-07,3.53817e-07
1525,7.625e-07,3.53817e-07
1526,7.63e-07,3.53817e-07
1527,7.635e-07,3.53817e-07
1528,7.64e-07,3.53817e-07
1529,7.645e-07,8.64229e-05
1530,7.65e-07,0.000692467
1531,7.655e-07,3.53817e-07
1532,7.66e-07,3.53817e-07
1533,7.665e-07,3.53817e-07
1534,7.67e-07,3.53817e-07
1535,7.675e-07,3.53817e-07
1536,7.68e-07,3.53817e-07
1537,7.685e-07,3.53817e-07
1538,7.69e-07,3.53817e-07
1539,7.695e-07,0.00013737
1540,7.7e-07,0.000921294
1541,7.705e-07,3.53817e-07
1542,7.71e-07,3.53817e-07
1543,7.715e-07,3.53817e-07
1544,7.72e-07,3.53817e-07
1545,7.725e-07,3.53817e-07
1546,7.73e-07,3.53817e-07
1547,7.735e-07,3.53817e-07
1548,7.74e-07,3.53817e-07
1549,7.745e-07,8.64768e-05
1550,7.75e-07,0.000702435
1551,7.755e-07,5.65802e-07
1552,7.76e-07,3.53817e-07
1553,7.765e-07,3.53817e-07
1554,7.77e-07,3.53817e-07
1555,7.775e-07,3.53817e-07
1556,7.78e-07,3.53817e-07
1557,7.785e-07,3.53817e-07
1558,7.79e-07,3.53817e-07
1559,7.795e-07,0.000171986
1560,7.8e-07,0.000984207
1561,7.805e-07,3.54361e-07
1562,7.81e-07,3.53817e-07
1563,7.815e-07,3.53817e-07
1564,7.82e-07,3.53817e-07
1565,7.825e-07,3.53817e-07
1566,7.83e-07,3.53817e-07
1567,7.835e-07,3.53817e-07
1568,7.84e-07,3.53817e-07
1569,7.845e-07,8.64194e-05
1570,7.85e-07,0.000692471
1571,7.855e-07,3.53817e-07
1572,7.86e-07,3.53817e-07
1573,7.865e-07,3.53817e-07
1574,7.87e-07,3.53817e-07
1575,7.875e-07,3.53817e-07
1576,7.88e-07,3.53817e-07
1577,7.885e-07,3.53817e-07
1578,7.89e-07,3.53817e-07
1579,7.895e-07,0.000419908
1580,7.9e-07,0.00154877
1581,7.905e-07,3.5392e-07
1582,7.91e-07,3.53817e-07
1583,7.915e-07,3.53817e-07
1584,7.92e-07,3.53817e-07
1585,7.925e-07,3.53817e-07
1586,7.93e-07,3.53817e-07
1587,7.935e-07,3.53817e-07
1588,7.94e-07,3.53817e-07
1589,7.945e-07,0.000369192
1590,7.95e-07,0.00209192
1591,7.955e-07,2.51713e-05
1592,7.96e-07,3.53817e-07
1593,7.965e-07,3.53817e-07
1594,7.97e-07,3.53817e-07
1595,7.975e-07,3.53817e-07
1596,7.98e-07,3.53817e-07
1597,7.985e-07,3.53817e-07
1598,7.99e-07,3.53817e-07
1599,7.995e-07,0.000130157
1600,8e-07,0.000914339
1601,8.005e-07,3.53817e-07
1602,8.01e-07,3.53817e-07
1603,8.015e-07,3.53817e-07
1604,8.02e-07,3.53817e-07
1605,8.025e-07,3.53817e-07
1606,8.03e-07,3.53817e-07
1607,8.035e-07,3.53817e-07
1608,8.04e-07,3.53817e-07
1609,8.045e-07,0.000308937
1610,8.05e-07,0.00205459
1611,8.055e-07,2.46672e-05
1612,8.06e-07,3.53817e-07
1613,8.065e-07,3.53817e-07
1614,8.07e-07,3.53817e-07
1615,8.075e-07,3.53817e-07
1616,8.08e-07,3.53817e-07
1617,8.085e-07,3.53817e-07
1618,8.09e-07,3.53817e-07
1619,8.095e-07,0.000130155
1620,8.1e-07,0.000914341
1621,8.105e-07,3.53817e-07
1622,8.11e-07,3.53817e-07
1623,8.115e-07,3.53817e-07
1624,8.12e-07,3.53817e-07
1625,8.125e-07,3.53817e-07
1626,8.13e-07,3.53817e-07
1627,8.135e-07,3.53817e-07
1628,8.14e-07,3.53817e-07
1629,8.145e-07,0.000304033
1630,8.15e-07,0.00201081
1631,8.155e-07,2.62312e-05
1632,8.16e-07,3.53817e-07
1633,8.165e-07,3.53817e-07
1634,8.17e-07,3.53817e-07
1635,8.175e-07,3.53817e-07
1636,8.18e-07,3.53817e-07
1637,8.185e-07,3.53817e-07
1638,8.19e-07,3.53817e-07
1639,8.195e-07,0.000130153
1640,8.2e-07,0.000914343
1641,8.205e-07,3.53817e-07
1642,8.21e-07,3.53817e-07
1643,8.215e-07,3.53817e-07
